LogS,split
-0.928972165569455,training/common sample
-1.127383118410686,training/common sample
0.7522994312006407,training/common sample
-1.2424115665377844,training/common sample
-2.8449065181075475,training/common sample
-1.546953261921136,training/common sample
-0.5864765613654662,training/common sample
-2.9899706219223385,training/common sample
-0.073508422565468,training/common sample
0.931423067010716,training/common sample
0.8589868424665054,training/common sample
-0.2025218805482634,training/common sample
-1.2240213532060034,training/common sample
-1.031330022879872,training/common sample
-0.7464491204376693,training/common sample
-2.2213291506308375,training/common sample
0.020982288576426,training/common sample
-2.1128602653065123,training/common sample
0.8368525429996906,training/common sample
-0.1252333212976316,training/common sample
-0.6172865692295805,training/common sample
-2.776539416583039,training/common sample
-1.076266293432328,training/common sample
-0.7030499589252936,training/common sample
-0.957724800333121,training/common sample
-1.2291991877078376,training/common sample
-0.1620086386709431,training/common sample
-0.3417698097802109,training/common sample
-1.5061375385198392,training/common sample
-2.828174404376811,training/common sample
-0.3907168686851793,training/common sample
-1.6066252724298915,training/common sample
-0.5136475521175741,training/common sample
-0.3995660411781197,training/common sample
-1.525974343678662,training/common sample
0.1298097912774117,training/common sample
-0.630851019933258,training/common sample
-0.5962806449099636,training/common sample
0.4559896652194677,training/common sample
-2.764156812156047,training/common sample
-0.4984991794079559,training/common sample
-1.1622052337009918,training/common sample
0.2756280271256949,training/common sample
-2.202826058144227,training/common sample
-1.028591173645811,training/common sample
-2.0004920865954983,training/common sample
-2.01310402780617,training/common sample
-1.0370641929036764,training/common sample
-0.2548607854690056,training/common sample
0.2608752373491736,training/common sample
-0.507237530161655,training/common sample
-0.0557589743919828,training/common sample
-2.6291960615347096,training/common sample
0.0375993708443848,training/common sample
-2.990385218790326,training/common sample
-0.010627201511401,training/common sample
-1.784223744085677,training/common sample
-3.3753001748663927,training/common sample
-4.91831297159289,training/common sample
0.0600932275720884,training/common sample
-3.202116487352681,training/common sample
-3.846613948335297,training/common sample
0.5959272180482288,training/common sample
0.3702448354845424,training/common sample
-1.145633683707489,training/common sample
-1.9759144275837717,training/common sample
0.2513947141986371,training/common sample
-1.7225547726264951,training/common sample
-0.4755178202584308,training/common sample
-1.517657346585215,training/common sample
-1.0140110072876554,training/common sample
-1.5911006855383645,training/common sample
-0.0697410820346491,training/common sample
-0.6603299687623416,training/common sample
0.1520176516686489,training/common sample
0.1875825043080347,training/common sample
0.3316697200760558,training/common sample
0.2041890174003775,training/common sample
-1.0342159720910575,training/common sample
-2.3876505263217984,training/common sample
-0.1954060683235972,training/common sample
-1.0711872086443996,training/common sample
0.4855900099154179,training/common sample
-1.5215065071399536,training/common sample
-0.9998851102488538,training/common sample
0.8490400651689712,training/common sample
-0.1082827905546387,training/common sample
0.2795527159286492,training/common sample
-0.0675099779926731,training/common sample
-1.7411149056945583,training/common sample
-0.3945422390844069,training/common sample
-0.926327508969076,training/common sample
0.2180703944669172,training/common sample
-2.109575733188132,training/common sample
0.1941524680548162,training/common sample
-2.2552544915008124,training/common sample
-0.1921308420764284,training/common sample
0.4358237085606593,training/common sample
-0.9958859772014248,training/common sample
-2.772935515757422,training/common sample
-1.4913747927312508,training/common sample
-2.8736654686384457,training/common sample
-0.8327868659800927,training/common sample
0.2539254235345427,training/common sample
-2.5420139359415,training/common sample
1.0859064432121126,training/common sample
0.5075596110677587,training/common sample
-0.0157684185065708,training/common sample
-2.3593167308286387,training/common sample
-1.0067214158251971,training/common sample
-1.6927203081612223,training/common sample
-1.700951422351746,training/common sample
-1.7917889935883635,training/common sample
-0.6678634350830824,training/common sample
-1.3004091288981805,training/common sample
-1.6928652999707552,training/common sample
-1.1119240800252908,training/common sample
1.0362791594755048,training/common sample
-0.5740767437980951,training/common sample
-0.7741881526205834,training/common sample
-1.1649528754147809,training/common sample
-0.9137387312932822,training/common sample
-1.075648838579371,training/common sample
-1.1739009664954336,training/common sample
-1.9262640767175585,training/common sample
-1.8979795261198409,training/common sample
-1.096374151763193,training/common sample
0.1473800808415483,training/common sample
-0.7963130945743921,training/common sample
-0.8996863154961737,training/common sample
0.3183015404603264,training/common sample
-2.1442186111576853,training/common sample
-2.007844608044419,training/common sample
-1.1170615437616749,training/common sample
1.445882134693148,training/common sample
-2.7256746834055017,training/common sample
-0.2726175132677889,training/common sample
-0.8556908950912774,training/common sample
-0.8025160999978763,training/common sample
-2.1977023913673324,training/common sample
-0.628489962811825,training/common sample
-0.081768014501608,training/common sample
1.2700314603587366,training/common sample
-0.4727256374350707,training/common sample
-3.398202622054059,training/common sample
-0.2602547109402389,training/common sample
-1.0008860932483914,training/common sample
-0.5559264751514422,training/common sample
-4.28805469206871,training/common sample
-0.882585692694658,training/common sample
0.4423558489764767,training/common sample
-1.9291395223151413,training/common sample
-0.1389882202814475,training/common sample
-1.1266760498104649,training/common sample
0.8426062548605282,training/common sample
0.8962726034881382,training/common sample
0.5025202822347528,training/common sample
-0.1622898514608868,training/common sample
-0.9595598418975256,training/common sample
-0.5818430915582168,training/common sample
0.7730492634679388,training/common sample
-2.1759998418409734,training/common sample
-0.9978270545480168,training/common sample
-3.142687486703646,training/common sample
1.2453825173137434,training/common sample
-1.2001804011241315,training/common sample
-0.8449216888843442,training/common sample
-2.3543358477993257,training/common sample
-0.8925950795196445,training/common sample
-0.494852351421601,training/common sample
0.0028538857464834,training/common sample
0.5397499985208554,training/common sample
-1.2547647190739837,training/common sample
-4.671723810753942,training/common sample
-1.7349609376483768,training/common sample
-0.2004091276303508,training/common sample
0.1434901954509847,training/common sample
-1.617135999137853,training/common sample
-0.3962970345001014,training/common sample
-1.6498979227286574,training/common sample
-0.9976855326694836,training/common sample
-0.4400611093774509,training/common sample
-2.373311227388156,training/common sample
-0.2903689382832728,training/common sample
-0.7544242019570427,training/common sample
0.1137875776704328,training/common sample
-1.6445719307287323,training/common sample
-2.2832597711389058,training/common sample
0.5364226684297347,training/common sample
-2.2377339136782894,training/common sample
-0.594105023209676,training/common sample
-0.0486829681768534,training/common sample
0.2317235377022282,training/common sample
-0.4139054369484546,training/common sample
-1.0112653446585085,training/common sample
-4.422216300835604,training/common sample
-2.098492293624924,training/common sample
-3.011344302925691,training/common sample
-1.1576778495494335,training/common sample
-0.2309958779739285,training/common sample
-0.0442679889160299,training/common sample
0.5434255949602329,training/common sample
-1.6289159615322644,training/common sample
-1.2085803617028672,training/common sample
0.7989098050782742,training/common sample
-0.7865221677308974,training/common sample
-2.381138336276297,training/common sample
-2.60756206469826,training/common sample
0.6828458369159259,training/common sample
-0.3471920249857534,training/common sample
-3.0477875048449716,training/common sample
-1.0214496960451591,training/common sample
-1.081890629647768,training/common sample
-2.8943284104639964,training/common sample
-1.514905355840518,training/common sample
-1.014647349516408,training/common sample
-0.9382762444625996,training/common sample
-1.9022730728405328,training/common sample
1.1319556548077434,training/common sample
0.7739770369641724,training/common sample
-1.1392856983261652,training/common sample
-3.633138253865806,training/common sample
-0.8128773283067325,training/common sample
-0.8535855338548006,training/common sample
0.0884687663347547,training/common sample
-1.360547304185482,training/common sample
-2.0195489363283388,training/common sample
-0.1505211263010635,training/common sample
-0.8871895013928335,training/common sample
-0.263013879348239,training/common sample
-0.8502785844922673,training/common sample
-0.7218041535340418,training/common sample
-1.3480266808345074,training/common sample
-1.7427247862631363,training/common sample
-1.1029802276195213,training/common sample
0.7074234873864406,training/common sample
-1.384063916558056,training/common sample
-1.7772835706682848,training/common sample
0.1329503781054161,training/common sample
-0.2118053966733102,training/common sample
-1.588762922010199,training/common sample
-2.304904087091844,training/common sample
-0.526282768724267,training/common sample
0.4014861451251722,training/common sample
-0.4037379623700632,training/common sample
-1.0951003568994946,training/common sample
-0.2473867659699493,training/common sample
-0.4105993853637764,training/common sample
-0.140043383347842,training/common sample
-3.566506408935339,training/common sample
-0.853454780871523,training/common sample
-0.6977476323000026,training/common sample
0.7944238446038725,training/common sample
-1.1116132676843218,training/common sample
0.8906275368391444,training/common sample
-2.0434013694519244,training/common sample
-0.4441874612660472,training/common sample
-0.7860876865950912,training/common sample
0.6965156996967024,training/common sample
-2.846989670769472,training/common sample
-1.521303657463074,training/common sample
1.4876905122727375,training/common sample
-0.91865554883224,training/common sample
-1.6760968331175976,training/common sample
-0.6596653338086583,training/common sample
-2.1345050015645883,training/common sample
-1.3123937110815005,training/common sample
0.1275699638632054,training/common sample
-3.3461257115451293,training/common sample
-0.6193760823631828,training/common sample
-2.9574975874841622,training/common sample
-2.0369214031753606,training/common sample
-0.7217632936660124,training/common sample
-0.3500678723076101,training/common sample
-2.6235978212369018,training/common sample
-2.542328802654621,training/common sample
0.7848826720009162,training/common sample
-5.127113323784707,training/common sample
-1.4750221080096275,training/common sample
0.8308139566206795,training/common sample
0.1220929347592836,training/common sample
-1.5886682291045606,training/common sample
-0.2845687910794089,training/common sample
-1.020126964562117,training/common sample
-1.7239762766521038,training/common sample
1.1381535187046825,training/common sample
-0.36331371397445,training/common sample
1.810524840114979,training/common sample
0.0621213131104224,training/common sample
-0.9903003930689492,training/common sample
-1.0584879714746496,training/common sample
-2.198290465804575,training/common sample
0.8892828784975589,training/common sample
-1.9167704410235409,training/common sample
-0.7462850534023284,training/common sample
-0.0145032179518807,training/common sample
0.4527537554166381,training/common sample
-0.5789692676649323,training/common sample
-0.7442580120879053,training/common sample
-0.1796828563893425,training/common sample
-0.2032356310283483,training/common sample
-3.1878552122942208,training/common sample
-0.2033945749846444,training/common sample
-0.7329800764697005,training/common sample
-0.1134337988433527,training/common sample
-0.9973959110513876,training/common sample
-1.308483743702284,training/common sample
-0.8083793584561848,training/common sample
0.2359734525163864,training/common sample
-0.1876128594462068,training/common sample
-2.335251352316386,training/common sample
-0.5857936588107582,training/common sample
-1.37754473421882,training/common sample
-0.5123654852075776,training/common sample
-0.706751508452329,training/common sample
-0.1043998075787565,training/common sample
-0.5887540153231895,training/common sample
-2.0348474206090432,training/common sample
-1.7603613904001292,training/common sample
-1.933352550338276,training/common sample
-0.2105009462989824,training/common sample
-1.56381453499775,training/common sample
0.6695123251578065,training/common sample
0.1765263373091799,training/common sample
-2.7312779321473584,training/common sample
-1.3016956964783613,training/common sample
-3.3127041723878343,training/common sample
-0.933379089289066,training/common sample
-0.1526969354478483,training/common sample
-2.208787281514927,training/common sample
-0.3520563744213535,training/common sample
-0.3236310328079607,training/common sample
-1.7837829161760308,training/common sample
-1.3266868370187026,training/common sample
-2.394178536058276,training/common sample
-0.3542436911532446,training/common sample
-1.4804126680558125,training/common sample
-0.7443038633593089,training/common sample
-1.3344203679288922,training/common sample
-1.2468207510233529,training/common sample
-1.6401019330127629,training/common sample
0.1311756605970207,training/common sample
-0.9244281675514244,training/common sample
-1.8423120580653545,training/common sample
-2.140197207113545,training/common sample
-0.3944959284131013,training/common sample
-0.4005205139209835,training/common sample
-0.9422382800710608,training/common sample
0.9469259152485354,training/common sample
0.6389541346415608,training/common sample
-0.0247860481718748,training/common sample
-2.5592183744646033,training/common sample
-0.7317691979914801,training/common sample
-1.3483710466901797,training/common sample
-2.259163738823202,training/common sample
-3.0936359784399405,training/common sample
-0.8619555612820953,training/common sample
-0.2156779018235222,training/common sample
-2.2574855867190475,training/common sample
-0.7459623788664672,training/common sample
0.4962071114634577,training/common sample
-0.4024722920619688,training/common sample
-0.4848326948044981,training/common sample
0.5813443102335047,training/common sample
0.1321146883277572,training/common sample
0.8135344874758371,training/common sample
-0.298354144286255,training/common sample
0.934999344972221,training/common sample
-1.3755169321197374,training/common sample
-0.8632051380107814,training/common sample
-2.826832263995163,training/common sample
-0.4551556731593704,training/common sample
-0.0223102150238775,training/common sample
-0.980076627564169,training/common sample
-0.0316105667672679,training/common sample
-3.459398208476217,training/common sample
-3.691894423355819,training/common sample
-2.68113672348228,training/common sample
-1.1768417015101325,training/common sample
0.1972632932149582,training/common sample
-0.8181925387891174,training/common sample
0.1522293933485035,training/common sample
-0.599000162692694,training/common sample
-2.9016693484374247,training/common sample
-1.549233460515591,training/common sample
0.5700051145951156,training/common sample
-1.5924646924771635,training/common sample
-1.3967526530693548,training/common sample
-1.9251011998304937,training/common sample
-1.9978945526355536,training/common sample
0.1387652203317674,training/common sample
-1.5761013736125864,training/common sample
-3.7333718989540703,training/common sample
-0.4273183539821825,training/common sample
-1.3115002204313282,training/common sample
-0.5408978921310964,training/common sample
1.0438477595296007,training/common sample
-0.2987034188611833,training/common sample
-0.5910287167420923,training/common sample
0.3477540331126877,training/common sample
-0.7088980693847045,training/common sample
0.2284902189856709,training/common sample
-1.8720965193871115,training/common sample
0.4280832436237174,training/common sample
1.3727997136861554,training/common sample
-0.6908810637607848,training/common sample
-1.5150495276974458,training/common sample
-2.451612738908569,training/common sample
-5.986558381659728,training/common sample
0.2189206337021123,training/common sample
-2.459612359829594,training/common sample
-2.5461010636409895,training/common sample
-0.1148004430815641,training/common sample
0.6748939406466282,training/common sample
-2.4961411503255286,training/common sample
0.3130215775501964,training/common sample
0.4755600943127931,training/common sample
0.2847699853752748,training/common sample
0.0025596878308035,training/common sample
-0.5033947009434538,training/common sample
-1.3050642678561235,training/common sample
0.3105862350204839,training/common sample
-1.5168925124473125,training/common sample
-2.758947556020478,training/common sample
0.2988450170009852,training/common sample
-1.745323941505862,training/common sample
-1.636512695805338,training/common sample
-3.2754730664339498,training/common sample
0.2371988681658373,training/common sample
-5.052200343721202,training/common sample
-1.8280346191430907,training/common sample
-0.2521022486505824,training/common sample
0.307538747069397,training/common sample
-0.8352259747004325,training/common sample
-0.8398609170475202,training/common sample
-2.2863296562342046,training/common sample
-1.4517338592442457,training/common sample
-0.9245267151184728,training/common sample
0.5131312310145484,training/common sample
-2.0906389283527447,training/common sample
-1.251415161160596,training/common sample
0.4231833934748412,training/common sample
-3.215800378375394,training/common sample
0.4079825602811872,training/common sample
-0.3007349706342745,training/common sample
-1.357192592583987,training/common sample
-2.7435086417448775,training/common sample
-1.0569120239095144,training/common sample
-0.041147314873034,training/common sample
-1.8629932167108043,training/common sample
-0.4858753826841052,training/common sample
-0.1247017960579888,training/common sample
0.376974609155575,training/common sample
1.5939318424957687,training/common sample
-1.1624518056923987,training/common sample
0.09739305426368,training/common sample
-0.7989839031360422,training/common sample
-0.2816041796661124,training/common sample
1.0139931615743965,training/common sample
0.3181756867616449,training/common sample
-2.2736307519357455,training/common sample
0.5305894353025244,training/common sample
0.5064529215596972,training/common sample
0.1847734393663446,training/common sample
-2.5995918750432523,training/common sample
0.876024168460764,training/common sample
-0.466261917375637,training/common sample
-1.5087171887851594,training/common sample
-0.9863069421033588,training/common sample
-0.2968588848345665,training/common sample
-1.8386774694451464,training/common sample
-3.601715107827732,training/common sample
0.8955570425842231,training/common sample
-1.156916327613486,training/common sample
-0.9978200315011552,training/common sample
-0.3881452414280533,training/common sample
-2.1004512762926315,training/common sample
-1.2108175755137385,training/common sample
-0.6360705756948012,training/common sample
-1.934495132454996,training/common sample
-2.636845917052877,training/common sample
-0.5131104632906577,training/common sample
-1.3269405907426224,training/common sample
-0.4915538097186798,training/common sample
-1.3618183872833731,training/common sample
0.8593620635043326,training/common sample
-0.8138796201110191,training/common sample
-1.7918434211746306,training/common sample
-0.5468444938140812,training/common sample
-2.0767635708848133,training/common sample
-0.7887036085961209,training/common sample
-0.550557743972606,training/common sample
-1.9537563940364333,training/common sample
-0.3659052306313576,training/common sample
-0.6991501164258832,training/common sample
-2.109716458417191,training/common sample
0.3731082511254193,training/common sample
-4.3657544263810575,training/common sample
-1.100633466238632,training/common sample
-0.4161676621119946,training/common sample
-1.0277323883277396,training/common sample
-1.1674590279885084,training/common sample
-1.8054683652831045,training/common sample
-3.159286733664087,training/common sample
-0.9694757364493034,training/common sample
-0.0385380543068993,training/common sample
-0.0734664053764373,training/common sample
-0.6313155186393674,training/common sample
-0.1864008340476161,training/common sample
-0.1584208933023424,training/common sample
-0.6264879704233195,training/common sample
-0.7951025788519877,training/common sample
0.0827990054968167,training/common sample
-1.192295873251728,training/common sample
0.0568824765326409,training/common sample
-2.353766623923043,training/common sample
-1.3047473441887296,training/common sample
0.9955293195827006,training/common sample
-1.5172512069496786,training/common sample
-0.581146989314729,training/common sample
-0.4604749118051162,training/common sample
-0.0743851444299854,training/common sample
-0.5435257771102014,training/common sample
-0.1171959949787129,training/common sample
-2.508176039169132,training/common sample
-2.817321131053245,training/common sample
-0.2307566818607361,training/common sample
0.242490149352845,training/common sample
-0.8802285095862643,training/common sample
-0.9759068865448958,training/common sample
-1.0946823794735212,training/common sample
0.2490101529246858,training/common sample
-0.3181633361452607,training/common sample
-0.9329391341134996,training/common sample
-0.3512515564857076,training/common sample
-1.1681897946103263,training/common sample
-4.994466159422438,training/common sample
-0.3202572554823823,training/common sample
-0.9427788911364128,training/common sample
0.1765569224946554,training/common sample
-2.7520695304558576,training/common sample
-2.4226876167639104,training/common sample
-1.0695488394679655,training/common sample
-0.4524416444949972,training/common sample
-0.7111714845302473,training/common sample
-2.3301598107489907,training/common sample
-0.619895570685252,training/common sample
0.7025095174768835,training/common sample
-1.5827636361460404,training/common sample
-0.3249607920863486,training/common sample
0.0055038058605482,training/common sample
0.0064007579931225,training/common sample
-0.925167622174909,training/common sample
-0.3606693145758588,training/common sample
-3.825503115997469,training/common sample
1.341320717386079,training/common sample
-0.9338467617834324,training/common sample
0.0222982738732372,training/common sample
-0.5976994998124378,training/common sample
-1.3520556436588784,training/common sample
-0.1662216790478915,training/common sample
1.017526576652412,training/common sample
-0.2118790838119704,training/common sample
-2.7020507295596587,training/common sample
-0.1376972318637472,training/common sample
-1.818032870016008,training/common sample
-4.938815523247929,training/common sample
1.0654253175989752,training/common sample
-0.1638122626069844,training/common sample
-1.9820514437155103,training/common sample
0.8942244724804459,training/common sample
-3.6468914371454737,training/common sample
0.6040031235398673,training/common sample
-1.0428470224382658,training/common sample
-0.6183460113855167,training/common sample
0.3112545591644428,training/common sample
0.5316187290872312,training/common sample
-0.3992488102141061,training/common sample
-3.2126176710068237,training/common sample
0.1076982492374222,training/common sample
-0.7400206237431313,training/common sample
-3.0814297948567857,training/common sample
-0.444020225167496,training/common sample
-1.045176302937202,training/common sample
0.4641449965385626,training/common sample
-0.5918153849439244,training/common sample
0.9051542534715938,training/common sample
-0.4113138954075517,training/common sample
-1.748096849996687,training/common sample
-0.4080202032683926,training/common sample
-2.850838425148361,training/common sample
-0.5173161116278181,training/common sample
-1.7477675202180598,training/common sample
-1.7128223810789616,training/common sample
-1.8966408179696967,training/common sample
-0.1082083498357328,training/common sample
-2.342721634339543,training/common sample
-1.4528176666381332,training/common sample
-0.4339779130572452,training/common sample
-3.537470183534201,training/common sample
0.190631180954846,training/common sample
0.3627549243026909,training/common sample
-0.9391204531307012,training/common sample
-1.234064517864914,training/common sample
-1.2770483309427727,training/common sample
-1.1440655405186844,training/common sample
-0.2964766899275792,training/common sample
-0.072065291695349,training/common sample
0.1630083625172707,training/common sample
0.3474127832207008,training/common sample
-1.8890847191558848,training/common sample
-1.3822260543399196,training/common sample
-0.7457934959974585,training/common sample
-2.83787035991483,training/common sample
-1.73652420878107,training/common sample
-2.290618737869985,training/common sample
-6.894998969293691,training/common sample
-0.5046637420810706,training/common sample
-0.9118639350327647,training/common sample
-1.3161200978267549,training/common sample
-1.5549915187921883,training/common sample
-0.6670765338204856,training/common sample
0.9749070559003454,training/common sample
-1.5996169497241066,training/common sample
-2.6823308620219524,training/common sample
-1.3599708569150184,training/common sample
-1.0931424078436938,training/common sample
-0.7930263038418686,training/common sample
-1.0394535374150105,training/common sample
-2.459110225275445,training/common sample
-0.2193273650359443,training/common sample
-4.788072990074789,training/common sample
1.1972649564251507,training/common sample
-1.586553351081453,training/common sample
-1.1372701860014327,training/common sample
-2.5322074723821486,training/common sample
-3.287917287350806,training/common sample
-1.5673764285816991,training/common sample
-0.2876788925721107,training/common sample
-1.3228803214467844,training/common sample
-1.7227503953381822,training/common sample
-1.016307273640679,training/common sample
-0.8213446310781365,training/common sample
-1.240636803663751,training/common sample
-0.7073569998577938,training/common sample
-0.2967903569872998,training/common sample
0.3492591261960098,training/common sample
-0.0591860807238735,training/common sample
-0.6320032190736081,training/common sample
0.2034030807028151,training/common sample
-0.1003790771345206,training/common sample
-0.1130577867438909,training/common sample
-1.5856973339638392,training/common sample
-2.24779005111132,training/common sample
-2.2634556827244445,training/common sample
-1.4209774717490622,training/common sample
-0.3066774660834345,training/common sample
0.6406189028336136,training/common sample
-1.0432321859101474,training/common sample
-0.7403860248230165,training/common sample
0.0169739939508724,training/common sample
-1.524343196218835,training/common sample
-1.6550075380404066,training/common sample
-1.4440196472652742,training/common sample
-0.0731163360277637,training/common sample
-3.66786011164197,training/common sample
0.1371323361079118,training/common sample
0.7761609241722299,training/common sample
-0.1478801248443184,training/common sample
-0.1562861195996173,training/common sample
-1.3717952171201644,training/common sample
-0.6295868290507374,training/common sample
-0.6363518363154806,training/common sample
-1.274912724651637,training/common sample
-1.0558416776212225,training/common sample
-1.6278834980562815,training/common sample
-4.3118280970595055,training/common sample
-0.1773331324728131,training/common sample
-2.0629026403969077,training/common sample
0.0455178558279464,training/common sample
0.5902042526352794,training/common sample
-1.9976919333291256,training/common sample
-0.5758710377716892,training/common sample
-0.5138516424398526,training/common sample
0.3795515218385223,training/common sample
-0.7968440834934934,training/common sample
-3.01922171316456,training/common sample
-0.4574156785145012,training/common sample
-1.9679239927880785,training/common sample
-0.8939477521435082,training/common sample
-0.006540279029524,training/common sample
-2.795930921691699,training/common sample
-0.4755558114170308,training/common sample
1.019118996571261,training/common sample
-1.5149917079466633,training/common sample
-1.7140442114012435,training/common sample
0.2822378694337271,training/common sample
-1.3027454181444018,training/common sample
-2.4338061108815583,training/common sample
-1.3991334427293016,training/common sample
0.4870005052968504,training/common sample
-0.395612680624117,training/common sample
-1.4784287643393237,training/common sample
-0.8869900354908535,training/common sample
-0.8883944980545172,training/common sample
-1.0665640533942646,training/common sample
-2.960103295950356,training/common sample
-2.9266267467912024,training/common sample
-1.0250649628594175,training/common sample
-0.5077955864891021,training/common sample
-0.3131069140601181,training/common sample
-0.2050079143831936,training/common sample
-1.1327047127681464,training/common sample
-1.2217793083283317,training/common sample
-0.1300462647564494,training/common sample
-1.2596473862816553,training/common sample
-1.8876853406934264,training/common sample
-1.2692258713847344,training/common sample
-1.7313319478041318,training/common sample
-1.3172436428759158,training/common sample
-0.1163708783069303,training/common sample
0.0408169107809087,training/common sample
-2.419942132791434,training/common sample
-0.2285092394835641,training/common sample
1.2534238807997495,training/common sample
0.5414511583395155,training/common sample
-0.7785256865239122,training/common sample
-5.029152815958743,training/common sample
0.0142272143658001,training/common sample
-2.861075881925942,training/common sample
0.7504124495590013,training/common sample
-2.875963543287517,training/common sample
-0.8109187876959297,training/common sample
-3.1942537458289615,training/common sample
-4.358092925529661,training/common sample
-1.4053881152070518,training/common sample
-1.7787737395485277,training/common sample
-1.325571923857825,training/common sample
-0.95292821364762,training/common sample
-1.4963271081791771,training/common sample
-1.1714905979907415,training/common sample
0.4277369759999242,training/common sample
0.4273119567031336,training/common sample
-0.0186669320670372,training/common sample
-0.4741445553287874,training/common sample
0.3994079859511075,training/common sample
0.5538921231843801,training/common sample
-1.229742958606268,training/common sample
0.503571681174217,training/common sample
1.0673766058295977,training/common sample
-1.594200498817453,training/common sample
-0.8238596011181748,training/common sample
-0.3087712936719702,training/common sample
0.0887309431591115,training/common sample
0.0867771769959697,training/common sample
-0.7239062769502504,training/common sample
-1.0824408269058547,training/common sample
-0.519837849413426,training/common sample
-1.7795954296641068,training/common sample
-1.7448052979028392,training/common sample
-0.3798186082454006,training/common sample
-0.6875472738590831,training/common sample
0.2135118824365725,training/common sample
-0.2176536616345115,training/common sample
-1.228648181343854,training/common sample
0.1063130283108047,training/common sample
0.1643077540525362,training/common sample
-1.1429121778423763,training/common sample
-0.4022677196520807,training/common sample
0.4258995247076564,training/common sample
-1.1994365262537376,training/common sample
-2.4745571007543505,training/common sample
-1.2579636037156434,training/common sample
-0.9066387527478942,training/common sample
-1.4340756994665789,training/common sample
0.6267499938879525,training/common sample
-0.0995082655515546,training/common sample
-3.1517423676824894,training/common sample
-1.1279937737900976,training/common sample
-1.0198712038075342,training/common sample
-0.7936684894223,training/common sample
-0.5304772869375668,training/common sample
-0.6662709750725967,training/common sample
-2.28638655614785,training/common sample
0.1688453602630093,training/common sample
-1.6082156922744302,training/common sample
0.1036158015505399,training/common sample
-0.953387033215914,training/common sample
-1.0855835354233263,training/common sample
-1.914204320867687,training/common sample
-0.1711065264034284,training/common sample
0.626128716351951,training/common sample
-0.6336981164816334,training/common sample
0.2353029629634599,training/common sample
-1.2376216508745177,training/common sample
-0.9398291813796892,training/common sample
-2.2862720069186935,training/common sample
-0.1654921587086613,training/common sample
-2.0045442188878644,training/common sample
-2.6990939861132004,training/common sample
-3.169290900188982,training/common sample
-1.269973053766353,training/common sample
-3.636558691877864,training/common sample
1.0773134099891075,training/common sample
-0.5795910265659766,training/common sample
0.3060408017241549,training/common sample
0.8322891777582412,training/common sample
-0.4864037126977977,training/common sample
-2.617178132820909,training/common sample
-1.6828001764597316,training/common sample
-0.1297769722944031,training/common sample
0.1697526070155324,training/common sample
0.5561605686646328,training/common sample
-0.4195360692651627,training/common sample
-0.6991662314369778,training/common sample
-0.9052807990953144,training/common sample
-1.2552528770514149,training/common sample
-0.5361302506308564,training/common sample
-0.5663488523343868,training/common sample
-1.4464685700631594,training/common sample
1.121975619376136,training/common sample
-2.5891335390879022,training/common sample
-0.902058660013182,training/common sample
-0.5091519266760387,training/common sample
-4.396892463680912,training/common sample
-1.873090449400379,training/common sample
-1.9069498209068567,training/common sample
-1.401086672131043,training/common sample
-3.9690782551347983,training/common sample
-2.238842418682452,training/common sample
-3.709146368073625,training/common sample
-0.6591179976628623,training/common sample
-2.62681837641889,training/common sample
-2.517115413101179,training/common sample
0.5096695268894715,training/common sample
1.05802833469288,training/common sample
-1.1857772794510737,training/common sample
-2.22176608354386,training/common sample
-0.5406168846212152,training/common sample
-0.8897021680867424,training/common sample
0.0878168073434343,training/common sample
-1.0120737181345074,training/common sample
-0.4109294607478231,training/common sample
-0.1218472127393392,training/common sample
-1.478244384605252,training/common sample
-0.4795116981671743,training/common sample
-1.5202210495722424,training/common sample
-3.523698194045447,training/common sample
0.009391597543096,training/common sample
-1.6441151295773122,training/common sample
-0.1432177491692563,training/common sample
-1.012125318238314,training/common sample
-0.2989823469096963,training/common sample
-2.120323058239509,training/common sample
-0.5460709312411666,training/common sample
-0.8034054679610931,training/common sample
-1.3850240491370236,training/common sample
-0.153703712208974,training/common sample
0.4668092253858105,training/common sample
0.9351702979557486,training/common sample
-2.221603957566332,training/common sample
-1.4317280867796578,training/common sample
-2.5768859960360184,training/common sample
-0.0445960945632935,training/common sample
0.7109875343194874,training/common sample
-5.745964048159445,training/common sample
-4.050090753382237,training/common sample
-1.0688763196756237,training/common sample
-1.7083922810375691,training/common sample
-2.2956569342192643,training/common sample
-2.306362871885082,training/common sample
-2.1666058540615496,training/common sample
-1.2632125974716253,training/common sample
-0.540085654389495,training/common sample
-0.8549378410403532,training/common sample
-3.137706078159326,training/common sample
-0.1121152978498746,training/common sample
-0.7978368029880695,training/common sample
-0.313917367639008,training/common sample
-0.5863231980951116,training/common sample
-2.1134880257386657,training/common sample
-1.5293408953069765,training/common sample
0.0823710636346341,training/common sample
-0.3078480183180784,training/common sample
-0.4379707656614064,training/common sample
-0.53062452222989,training/common sample
0.3629442262554686,training/common sample
-2.6272193952484497,training/common sample
0.3184178361280957,training/common sample
-1.5928098206463148,training/common sample
-1.7209317646166775,training/common sample
-0.3035184711960352,training/common sample
-0.4736310817419417,training/common sample
-1.7549440036777932,training/common sample
0.2578650101141072,training/common sample
-2.1802456499994056,training/common sample
-1.1598279488255985,training/common sample
0.6154213602827988,training/common sample
-0.0980392249837806,training/common sample
